"","Year","Month","Day","variable","value"
"2321",2009,5,12,"Kitchen",0
"2322",2009,5,13,"Kitchen",1419
"2323",2009,5,14,"Kitchen",0
"2324",2009,5,15,"Kitchen",1382
"2325",2009,5,16,"Kitchen",1705
"2326",2009,5,17,"Kitchen",2555
"2327",2009,5,18,"Kitchen",763
"2328",2009,5,19,"Kitchen",3253
"2329",2009,5,20,"Kitchen",1061
"2330",2009,5,21,"Kitchen",1553
"2331",2009,5,22,"Kitchen",982
"2332",2009,5,23,"Kitchen",480
"2333",2009,5,24,"Kitchen",45
"2334",2009,5,25,"Kitchen",920
"2335",2009,5,26,"Kitchen",1191
"2336",2009,5,27,"Kitchen",1052
"2337",2009,5,28,"Kitchen",1502
"2338",2009,5,29,"Kitchen",1005
"2339",2009,5,30,"Kitchen",2787
"2340",2009,5,31,"Kitchen",1466
"2341",2009,6,1,"Kitchen",2789
"2342",2009,6,2,"Kitchen",0
"2343",2009,6,3,"Kitchen",940
"2344",2009,6,4,"Kitchen",1906
"2345",2009,6,5,"Kitchen",0
"2346",2009,6,6,"Kitchen",1769
"2347",2009,6,7,"Kitchen",2077
"2348",2009,6,8,"Kitchen",1024
"2349",2009,6,9,"Kitchen",1000
"2350",2009,6,10,"Kitchen",1032
"2351",2009,6,11,"Kitchen",0
"2352",2009,6,12,"Kitchen",1009
"2353",2009,6,13,"Kitchen",0
"2354",2009,6,14,"Kitchen",0
"2355",2009,6,15,"Kitchen",916
"2356",2009,6,16,"Kitchen",2983
"2357",2009,6,17,"Kitchen",975
"2358",2009,6,18,"Kitchen",0
"2359",2009,6,19,"Kitchen",969
"2360",2009,6,20,"Kitchen",0
"2361",2009,6,21,"Kitchen",1039
"2362",2009,6,22,"Kitchen",0
"2363",2009,6,23,"Kitchen",1010
"2364",2009,6,24,"Kitchen",3059
"2365",2009,6,25,"Kitchen",0
"2366",2009,6,26,"Kitchen",1826
"2367",2009,6,27,"Kitchen",2663
"2368",2009,6,28,"Kitchen",0
"2369",2009,6,29,"Kitchen",1794
"2370",2009,6,30,"Kitchen",582
"2371",2009,7,1,"Kitchen",989
"2372",2009,7,2,"Kitchen",637
"2373",2009,7,3,"Kitchen",856
"2374",2009,7,4,"Kitchen",2084
"2375",2009,7,5,"Kitchen",3215
"2376",2009,7,6,"Kitchen",429
"2377",2009,7,7,"Kitchen",1292
"2378",2009,7,8,"Kitchen",0
"2379",2009,7,9,"Kitchen",0
"2380",2009,7,10,"Kitchen",988
"2381",2009,7,11,"Kitchen",981
"2382",2009,7,12,"Kitchen",0
"2383",2009,7,13,"Kitchen",0
"2384",2009,7,14,"Kitchen",2303
"2385",2009,7,15,"Kitchen",878
"2386",2009,7,16,"Kitchen",0
"2387",2009,7,17,"Kitchen",0
"2388",2009,7,18,"Kitchen",0
"2389",2009,7,19,"Kitchen",0
"2390",2009,7,20,"Kitchen",914
"2391",2009,7,21,"Kitchen",0
"2392",2009,7,22,"Kitchen",0
"2393",2009,7,23,"Kitchen",926
"2394",2009,7,24,"Kitchen",0
"2395",2009,7,25,"Kitchen",0
"2396",2009,7,26,"Kitchen",0
"2397",2009,7,27,"Kitchen",0
"2398",2009,7,28,"Kitchen",0
"2399",2009,7,29,"Kitchen",869
"2400",2009,7,30,"Kitchen",0
"2401",2009,7,31,"Kitchen",865
"2402",2009,8,1,"Kitchen",0
"2403",2009,8,2,"Kitchen",0
"2404",2009,8,3,"Kitchen",0
"2405",2009,8,4,"Kitchen",0
"2406",2009,8,5,"Kitchen",0
"2407",2009,8,6,"Kitchen",0
"2408",2009,8,7,"Kitchen",0
"2409",2009,8,8,"Kitchen",0
"2410",2009,8,9,"Kitchen",1984
"2411",2009,8,10,"Kitchen",0
"2412",2009,8,11,"Kitchen",857
"2413",2009,8,12,"Kitchen",912
"2414",2009,8,13,"Kitchen",1215
"2415",2009,8,14,"Kitchen",429
"2416",2009,8,15,"Kitchen",3437
"2417",2009,8,16,"Kitchen",1604
"2418",2009,8,17,"Kitchen",1
"2419",2009,8,18,"Kitchen",2306
"2420",2009,8,19,"Kitchen",896
"2421",2009,8,20,"Kitchen",0
"2422",2009,8,21,"Kitchen",3043
"2423",2009,8,22,"Kitchen",4544
"2424",2009,8,23,"Kitchen",949
"2425",2009,8,24,"Kitchen",2279
"2426",2009,8,25,"Kitchen",1140
"2427",2009,8,26,"Kitchen",2131
"2428",2009,8,27,"Kitchen",0
"2429",2009,8,28,"Kitchen",1778
"2430",2009,8,29,"Kitchen",905
"2431",2009,8,30,"Kitchen",2653
"2432",2009,8,31,"Kitchen",960
"2433",2009,9,1,"Kitchen",0
"2434",2009,9,2,"Kitchen",947
"2435",2009,9,3,"Kitchen",3319
"2436",2009,9,4,"Kitchen",0
"2437",2009,9,5,"Kitchen",2988
"2438",2009,9,6,"Kitchen",995
"2439",2009,9,7,"Kitchen",2196
"2440",2009,9,8,"Kitchen",1002
"2441",2009,9,9,"Kitchen",964
"2442",2009,9,10,"Kitchen",928
"2443",2009,9,11,"Kitchen",0
"2444",2009,9,12,"Kitchen",9583
"2445",2009,9,13,"Kitchen",4146
"2446",2009,9,14,"Kitchen",2843
"2447",2009,9,15,"Kitchen",1769
"2448",2009,9,16,"Kitchen",1035
"2449",2009,9,17,"Kitchen",0
"2450",2009,9,18,"Kitchen",1993
"2451",2009,9,19,"Kitchen",1607
"2452",2009,9,20,"Kitchen",4532
"2453",2009,9,21,"Kitchen",921
"2454",2009,9,22,"Kitchen",937
"2455",2009,9,23,"Kitchen",2085
"2456",2009,9,24,"Kitchen",1051
"2457",2009,9,25,"Kitchen",0
"2458",2009,9,26,"Kitchen",1943
"2459",2009,9,27,"Kitchen",1817
"2460",2009,9,28,"Kitchen",0
"2461",2009,9,29,"Kitchen",1031
"2462",2009,9,30,"Kitchen",970
"2463",2009,10,1,"Kitchen",950
"2464",2009,10,2,"Kitchen",0
"2465",2009,10,3,"Kitchen",3644
"2466",2009,10,4,"Kitchen",3189
"2467",2009,10,5,"Kitchen",984
"2468",2009,10,6,"Kitchen",1
"2469",2009,10,7,"Kitchen",734
"2470",2009,10,8,"Kitchen",2091
"2471",2009,10,9,"Kitchen",0
"2472",2009,10,10,"Kitchen",4510
"2473",2009,10,11,"Kitchen",4111
"2474",2009,10,12,"Kitchen",997
"2475",2009,10,13,"Kitchen",983
"2476",2009,10,14,"Kitchen",2001
"2477",2009,10,15,"Kitchen",1629
"2478",2009,10,16,"Kitchen",0
"2479",2009,10,17,"Kitchen",5490
"2480",2009,10,18,"Kitchen",712
"2481",2009,10,19,"Kitchen",1104
"2482",2009,10,20,"Kitchen",760
"2483",2009,10,21,"Kitchen",2031
"2484",2009,10,22,"Kitchen",0
"2485",2009,10,23,"Kitchen",3180
"2486",2009,10,24,"Kitchen",6202
"2487",2009,10,25,"Kitchen",3010
"2488",2009,10,26,"Kitchen",475
"2489",2009,10,27,"Kitchen",579
"2490",2009,10,28,"Kitchen",1044
"2491",2009,10,29,"Kitchen",765
"2492",2009,10,30,"Kitchen",1779
"2493",2009,10,31,"Kitchen",1773
"2494",2009,11,1,"Kitchen",1970
"2495",2009,11,2,"Kitchen",1881
"2496",2009,11,3,"Kitchen",2009
"2497",2009,11,4,"Kitchen",1075
"2498",2009,11,5,"Kitchen",1105
"2499",2009,11,6,"Kitchen",0
"2500",2009,11,7,"Kitchen",2187
"2501",2009,11,8,"Kitchen",4941
"2502",2009,11,9,"Kitchen",1126
"2503",2009,11,10,"Kitchen",1118
"2504",2009,11,11,"Kitchen",2338
"2505",2009,11,12,"Kitchen",1486
"2506",2009,11,13,"Kitchen",1856
"2507",2009,11,14,"Kitchen",4169
"2508",2009,11,15,"Kitchen",991
"2509",2009,11,16,"Kitchen",2021
"2510",2009,11,17,"Kitchen",0
"2511",2009,11,18,"Kitchen",6012
"2512",2009,11,19,"Kitchen",0
"2513",2009,11,20,"Kitchen",843
"2514",2009,11,21,"Kitchen",5694
"2515",2009,11,22,"Kitchen",6774
"2516",2009,11,23,"Kitchen",0
"2517",2009,11,24,"Kitchen",2491
"2518",2009,11,25,"Kitchen",745
"2519",2009,11,26,"Kitchen",2262
"2520",2009,11,27,"Kitchen",0
"2521",2009,11,28,"Kitchen",3199
"2522",2009,11,29,"Kitchen",1073
"2523",2009,11,30,"Kitchen",1080
"2524",2009,12,1,"Kitchen",0
"2525",2009,12,2,"Kitchen",1143
"2526",2009,12,3,"Kitchen",1039
"2527",2009,12,4,"Kitchen",1158
"2528",2009,12,5,"Kitchen",3822
"2529",2009,12,6,"Kitchen",2850
"2530",2009,12,7,"Kitchen",1132
"2531",2009,12,8,"Kitchen",1108
"2532",2009,12,9,"Kitchen",2054
"2533",2009,12,10,"Kitchen",2823
"2534",2009,12,11,"Kitchen",1546
"2535",2009,12,12,"Kitchen",1087
"2536",2009,12,13,"Kitchen",3984
"2537",2009,12,14,"Kitchen",1090
"2538",2009,12,15,"Kitchen",1111
"2539",2009,12,16,"Kitchen",1143
"2540",2009,12,17,"Kitchen",0
"2541",2009,12,18,"Kitchen",1195
"2542",2009,12,19,"Kitchen",1165
"2543",2009,12,20,"Kitchen",1237
"2544",2009,12,21,"Kitchen",3293
"2545",2009,12,22,"Kitchen",0
"2546",2009,12,23,"Kitchen",1143
"2547",2009,12,24,"Kitchen",5184
"2548",2009,12,25,"Kitchen",3371
"2549",2009,12,26,"Kitchen",1186
"2550",2009,12,27,"Kitchen",4218
"2551",2009,12,28,"Kitchen",2175
"2552",2009,12,29,"Kitchen",1260
"2553",2009,12,30,"Kitchen",5284
"2554",2009,12,31,"Kitchen",0
"2555",2010,1,1,"Kitchen",2304
"2556",2010,1,2,"Kitchen",801
"2557",2010,1,3,"Kitchen",3842
"2558",2010,1,4,"Kitchen",0
"2559",2010,1,5,"Kitchen",1785
"2560",2010,1,6,"Kitchen",1731
"2561",2010,1,7,"Kitchen",1198
"2562",2010,1,8,"Kitchen",0
"2563",2010,1,9,"Kitchen",2781
"2564",2010,1,10,"Kitchen",3564
"2565",2010,1,11,"Kitchen",1251
"2566",2010,1,12,"Kitchen",552
"2567",2010,1,13,"Kitchen",0
"2568",2010,1,14,"Kitchen",1890
"2569",2010,1,15,"Kitchen",1957
"2570",2010,1,16,"Kitchen",2605
"2571",2010,1,17,"Kitchen",1992
"2572",2010,1,18,"Kitchen",617
"2573",2010,1,19,"Kitchen",2044
"2574",2010,1,20,"Kitchen",2317
"2575",2010,1,21,"Kitchen",894
"2576",2010,1,22,"Kitchen",699
"2577",2010,1,23,"Kitchen",3154
"2578",2010,1,24,"Kitchen",3496
"2579",2010,1,25,"Kitchen",1368
"2580",2010,1,26,"Kitchen",526
"2581",2010,1,27,"Kitchen",2044
"2582",2010,1,28,"Kitchen",2032
"2583",2010,1,29,"Kitchen",1488
"2584",2010,1,30,"Kitchen",3240
"2585",2010,1,31,"Kitchen",1715
"2586",2010,2,1,"Kitchen",1111
"2587",2010,2,2,"Kitchen",0
"2588",2010,2,3,"Kitchen",2234
"2589",2010,2,4,"Kitchen",1074
"2590",2010,2,5,"Kitchen",902
"2591",2010,2,6,"Kitchen",4324
"2592",2010,2,7,"Kitchen",2736
"2593",2010,2,8,"Kitchen",1161
"2594",2010,2,9,"Kitchen",1214
"2595",2010,2,10,"Kitchen",1219
"2596",2010,2,11,"Kitchen",0
"2597",2010,2,12,"Kitchen",1241
"2598",2010,2,13,"Kitchen",1838
"2599",2010,2,14,"Kitchen",1225
"2600",2010,2,15,"Kitchen",3468
"2601",2010,2,16,"Kitchen",1945
"2602",2010,2,17,"Kitchen",2294
"2603",2010,2,18,"Kitchen",965
"2604",2010,2,19,"Kitchen",2124
"2605",2010,2,20,"Kitchen",3748
"2606",2010,2,21,"Kitchen",5905
"2607",2010,2,22,"Kitchen",1393
"2608",2010,2,23,"Kitchen",0
"2609",2010,2,24,"Kitchen",2260
"2610",2010,2,25,"Kitchen",0
"2611",2010,2,26,"Kitchen",1146
"2612",2010,2,27,"Kitchen",3743
"2613",2010,2,28,"Kitchen",0
"2614",2010,3,1,"Kitchen",1785
"2615",2010,3,2,"Kitchen",0
"2616",2010,3,3,"Kitchen",0
"2617",2010,3,4,"Kitchen",0
"2618",2010,3,5,"Kitchen",1108
"2619",2010,3,6,"Kitchen",0
"2620",2010,3,7,"Kitchen",0
"2621",2010,3,8,"Kitchen",4214
"2622",2010,3,9,"Kitchen",846
"2623",2010,3,10,"Kitchen",1167
"2624",2010,3,11,"Kitchen",2071
"2625",2010,3,12,"Kitchen",1691
"2626",2010,3,13,"Kitchen",2848
"2627",2010,3,14,"Kitchen",3464
"2628",2010,3,15,"Kitchen",778
"2629",2010,3,16,"Kitchen",0
"2630",2010,3,17,"Kitchen",1136
"2631",2010,3,18,"Kitchen",1147
"2632",2010,3,19,"Kitchen",0
"2633",2010,3,20,"Kitchen",0
"2634",2010,3,21,"Kitchen",1670
"2635",2010,3,22,"Kitchen",1142
"2636",2010,3,23,"Kitchen",2892
"2637",2010,3,24,"Kitchen",1075
"2638",2010,3,25,"Kitchen",0
"2639",2010,3,26,"Kitchen",1078
"2640",2010,3,27,"Kitchen",1067
"2641",2010,3,28,"Kitchen",1083
"2642",2010,3,29,"Kitchen",0
"2643",2010,3,30,"Kitchen",1760
"2644",2010,3,31,"Kitchen",1067
"2645",2010,4,1,"Kitchen",1780
"2646",2010,4,2,"Kitchen",0
"2647",2010,4,3,"Kitchen",1778
"2648",2010,4,4,"Kitchen",1097
"2649",2010,4,5,"Kitchen",1755
"2650",2010,4,6,"Kitchen",1154
"2651",2010,4,7,"Kitchen",1077
"2652",2010,4,8,"Kitchen",145
"2653",2010,4,9,"Kitchen",1088
"2654",2010,4,10,"Kitchen",1044
"2655",2010,4,11,"Kitchen",5499
"2656",2010,4,12,"Kitchen",660
"2657",2010,4,13,"Kitchen",1097
"2658",2010,4,14,"Kitchen",1132
"2659",2010,4,15,"Kitchen",2526
"2660",2010,4,16,"Kitchen",2837
"2661",2010,4,17,"Kitchen",553
"2662",2010,4,18,"Kitchen",1104
"2663",2010,4,19,"Kitchen",1230
"2664",2010,4,20,"Kitchen",1388
"2665",2010,4,21,"Kitchen",0
"2666",2010,4,22,"Kitchen",1062
"2667",2010,4,23,"Kitchen",0
"2668",2010,4,24,"Kitchen",4445
"2669",2010,4,25,"Kitchen",0
"2670",2010,4,26,"Kitchen",1038
"2671",2010,4,27,"Kitchen",0
"2672",2010,4,28,"Kitchen",0
"2673",2010,4,29,"Kitchen",12
"2674",2010,4,30,"Kitchen",2695
"2675",2010,5,1,"Kitchen",1984
"2676",2010,5,2,"Kitchen",1858
"2677",2010,5,3,"Kitchen",980
"2678",2010,5,4,"Kitchen",0
"2679",2010,5,5,"Kitchen",2969
"2680",2010,5,6,"Kitchen",0
"2681",2010,5,7,"Kitchen",1053
"2682",2010,5,8,"Kitchen",3569
"2683",2010,5,9,"Kitchen",2888
"2684",2010,5,10,"Kitchen",0
"2685",2010,5,11,"Kitchen",1156
"2686",2010,5,12,"Kitchen",1036
"2687",2010,5,13,"Kitchen",2124
"2688",2010,5,14,"Kitchen",1045
"2689",2010,5,15,"Kitchen",3347
"2690",2010,5,16,"Kitchen",3361
"2691",2010,5,17,"Kitchen",1014
"2692",2010,5,18,"Kitchen",0
"2693",2010,5,19,"Kitchen",2122
"2694",2010,5,20,"Kitchen",0
"2695",2010,5,21,"Kitchen",1073
"2696",2010,5,22,"Kitchen",2278
"2697",2010,5,23,"Kitchen",864
"2698",2010,5,24,"Kitchen",1875
"2699",2010,5,25,"Kitchen",474
"2700",2010,5,26,"Kitchen",914
"2701",2010,5,27,"Kitchen",932
"2702",2010,5,28,"Kitchen",1020
"2703",2010,5,29,"Kitchen",4057
"2704",2010,5,30,"Kitchen",2405
"2705",2010,5,31,"Kitchen",1710
"2706",2010,6,1,"Kitchen",970
"2707",2010,6,2,"Kitchen",0
"2708",2010,6,3,"Kitchen",2916
"2709",2010,6,4,"Kitchen",1695
"2710",2010,6,5,"Kitchen",10932
"2711",2010,6,6,"Kitchen",7609
"2712",2010,6,7,"Kitchen",1821
"2713",2010,6,8,"Kitchen",1513
"2714",2010,6,9,"Kitchen",2774
"2715",2010,6,10,"Kitchen",0
"2716",2010,6,11,"Kitchen",3439
"2717",2010,6,12,"Kitchen",2705
"2718",2010,6,13,"Kitchen",4922
"2719",2010,6,14,"Kitchen",958
"2720",2010,6,15,"Kitchen",0
"2721",2010,6,16,"Kitchen",1875
"2722",2010,6,17,"Kitchen",0
"2723",2010,6,18,"Kitchen",977
"2724",2010,6,19,"Kitchen",2385
"2725",2010,6,20,"Kitchen",1021
"2726",2010,6,21,"Kitchen",3824
"2727",2010,6,22,"Kitchen",968
"2728",2010,6,23,"Kitchen",5740
"2729",2010,6,24,"Kitchen",973
"2730",2010,6,25,"Kitchen",0
"2731",2010,6,26,"Kitchen",921
"2732",2010,6,27,"Kitchen",2665
"2733",2010,6,28,"Kitchen",0
"2734",2010,6,29,"Kitchen",1746
"2735",2010,6,30,"Kitchen",398
"2736",2010,7,1,"Kitchen",877
"2737",2010,7,2,"Kitchen",822
"2738",2010,7,3,"Kitchen",0
"2739",2010,7,4,"Kitchen",860
"2740",2010,7,5,"Kitchen",841
"2741",2010,7,6,"Kitchen",0
"2742",2010,7,7,"Kitchen",879
"2743",2010,7,8,"Kitchen",857
"2744",2010,7,9,"Kitchen",0
"2745",2010,7,10,"Kitchen",907
"2746",2010,7,11,"Kitchen",848
"2747",2010,7,12,"Kitchen",1724
"2748",2010,7,13,"Kitchen",2273
"2749",2010,7,14,"Kitchen",1064
"2750",2010,7,15,"Kitchen",1108
"2751",2010,7,16,"Kitchen",0
"2752",2010,7,17,"Kitchen",0
"2753",2010,7,18,"Kitchen",0
"2754",2010,7,19,"Kitchen",0
"2755",2010,7,20,"Kitchen",9
"2756",2010,7,21,"Kitchen",2030
"2757",2010,7,22,"Kitchen",0
"2758",2010,7,23,"Kitchen",897
"2759",2010,7,24,"Kitchen",0
"2760",2010,7,25,"Kitchen",0
"2761",2010,7,26,"Kitchen",0
"2762",2010,7,27,"Kitchen",907
"2763",2010,7,28,"Kitchen",801
"2764",2010,7,29,"Kitchen",0
"2765",2010,7,30,"Kitchen",0
"2766",2010,7,31,"Kitchen",0
"2767",2010,8,1,"Kitchen",0
"2768",2010,8,2,"Kitchen",0
"2769",2010,8,3,"Kitchen",0
"2770",2010,8,4,"Kitchen",0
"2771",2010,8,5,"Kitchen",0
"2772",2010,8,6,"Kitchen",0
"2773",2010,8,7,"Kitchen",0
"2774",2010,8,8,"Kitchen",0
"2775",2010,8,9,"Kitchen",0
"2776",2010,8,10,"Kitchen",0
"2777",2010,8,11,"Kitchen",0
"2778",2010,8,12,"Kitchen",0
"2779",2010,8,13,"Kitchen",0
"2780",2010,8,14,"Kitchen",0
"2781",2010,8,15,"Kitchen",0
"2782",2010,8,16,"Kitchen",1530
"2783",2010,8,17,"Kitchen",940
"2784",2010,8,18,"Kitchen",0
"2785",2010,8,19,"Kitchen",0
"2786",2010,8,20,"Kitchen",0
"2787",2010,8,21,"Kitchen",0
"2788",2010,8,22,"Kitchen",0
"2789",2010,8,23,"Kitchen",0
"2790",2010,8,24,"Kitchen",0
"2791",2010,8,25,"Kitchen",969
"2792",2010,8,26,"Kitchen",0
"2793",2010,8,27,"Kitchen",930
"2794",2010,8,28,"Kitchen",2086
"2795",2010,8,29,"Kitchen",3005
"2796",2010,8,30,"Kitchen",940
"2797",2010,8,31,"Kitchen",2099
"2798",2010,9,1,"Kitchen",1947
"2799",2010,9,2,"Kitchen",929
"2800",2010,9,3,"Kitchen",940
"2801",2010,9,4,"Kitchen",2605
"2802",2010,9,5,"Kitchen",1609
"2803",2010,9,6,"Kitchen",3164
"2804",2010,9,7,"Kitchen",1929
"2805",2010,9,8,"Kitchen",1
"2806",2010,9,9,"Kitchen",1813
"2807",2010,9,10,"Kitchen",966
"2808",2010,9,11,"Kitchen",930
"2809",2010,9,12,"Kitchen",1805
"2810",2010,9,13,"Kitchen",1301
"2811",2010,9,14,"Kitchen",1874
"2812",2010,9,15,"Kitchen",0
"2813",2010,9,16,"Kitchen",1038
"2814",2010,9,17,"Kitchen",1954
"2815",2010,9,18,"Kitchen",982
"2816",2010,9,19,"Kitchen",0
"2817",2010,9,20,"Kitchen",3323
"2818",2010,9,21,"Kitchen",0
"2819",2010,9,22,"Kitchen",2472
"2820",2010,9,23,"Kitchen",1021
"2821",2010,9,24,"Kitchen",1739
"2822",2010,9,25,"Kitchen",0
"2823",2010,9,26,"Kitchen",0
"2824",2010,9,27,"Kitchen",0
"2825",2010,9,28,"Kitchen",944
"2826",2010,9,29,"Kitchen",1579
"2827",2010,9,30,"Kitchen",0
"2828",2010,10,1,"Kitchen",1752
"2829",2010,10,2,"Kitchen",3972
"2830",2010,10,3,"Kitchen",5000
"2831",2010,10,4,"Kitchen",1709
"2832",2010,10,5,"Kitchen",0
"2833",2010,10,6,"Kitchen",1016
"2834",2010,10,7,"Kitchen",2159
"2835",2010,10,8,"Kitchen",964
"2836",2010,10,9,"Kitchen",959
"2837",2010,10,10,"Kitchen",3325
"2838",2010,10,11,"Kitchen",1007
"2839",2010,10,12,"Kitchen",1104
"2840",2010,10,13,"Kitchen",1988
"2841",2010,10,14,"Kitchen",2583
"2842",2010,10,15,"Kitchen",712
"2843",2010,10,16,"Kitchen",0
"2844",2010,10,17,"Kitchen",995
"2845",2010,10,18,"Kitchen",2234
"2846",2010,10,19,"Kitchen",1025
"2847",2010,10,20,"Kitchen",2154
"2848",2010,10,21,"Kitchen",755
"2849",2010,10,22,"Kitchen",1106
"2850",2010,10,23,"Kitchen",3737
"2851",2010,10,24,"Kitchen",1982
"2852",2010,10,25,"Kitchen",0
"2853",2010,10,26,"Kitchen",0
"2854",2010,10,27,"Kitchen",0
"2855",2010,10,28,"Kitchen",1103
"2856",2010,10,29,"Kitchen",1075
"2857",2010,10,30,"Kitchen",2353
"2858",2010,10,31,"Kitchen",1430
"2859",2010,11,1,"Kitchen",0
"2860",2010,11,2,"Kitchen",0
"2861",2010,11,3,"Kitchen",1021
"2862",2010,11,4,"Kitchen",6029
"2863",2010,11,5,"Kitchen",0
"2864",2010,11,6,"Kitchen",3255
"2865",2010,11,7,"Kitchen",1026
"2866",2010,11,8,"Kitchen",1087
"2867",2010,11,9,"Kitchen",2097
"2868",2010,11,10,"Kitchen",1026
"2869",2010,11,11,"Kitchen",3424
"2870",2010,11,12,"Kitchen",2054
"2871",2010,11,13,"Kitchen",1051
"2872",2010,11,14,"Kitchen",5344
"2873",2010,11,15,"Kitchen",1075
"2874",2010,11,16,"Kitchen",0
"2875",2010,11,17,"Kitchen",1153
"2876",2010,11,18,"Kitchen",2175
"2877",2010,11,19,"Kitchen",0
"2878",2010,11,20,"Kitchen",4367
"2879",2010,11,21,"Kitchen",0
"2880",2010,11,22,"Kitchen",4855
"2881",2010,11,23,"Kitchen",1871
"2882",2010,11,24,"Kitchen",1096
"2883",2010,11,25,"Kitchen",1076
"2884",2010,11,26,"Kitchen",1080
"2885",2006,12,16,"Laundry",546
"2886",2006,12,17,"Laundry",4187
"2887",2006,12,18,"Laundry",2621
"2888",2006,12,19,"Laundry",7602
"2889",2006,12,20,"Laundry",2648
"2890",2006,12,21,"Laundry",2623
"2891",2006,12,22,"Laundry",350
"2892",2006,12,23,"Laundry",425
"2893",2006,12,24,"Laundry",5082
"2894",2006,12,25,"Laundry",1962
"2895",2006,12,26,"Laundry",2533
"2896",2006,12,27,"Laundry",314
"2897",2006,12,28,"Laundry",4419
"2898",2006,12,29,"Laundry",5162
"2899",2006,12,30,"Laundry",7929
"2900",2006,12,31,"Laundry",347
"2901",2007,1,1,"Laundry",352
"2902",2007,1,2,"Laundry",348
"2903",2007,1,3,"Laundry",344
"2904",2007,1,4,"Laundry",7597
"2905",2007,1,5,"Laundry",379
"2906",2007,1,6,"Laundry",402
"2907",2007,1,7,"Laundry",8177
"2908",2007,1,8,"Laundry",467
"2909",2007,1,9,"Laundry",4267
"2910",2007,1,10,"Laundry",4456
"2911",2007,1,11,"Laundry",2170
"2912",2007,1,12,"Laundry",439
"2913",2007,1,13,"Laundry",2975
"2914",2007,1,14,"Laundry",4215
"2915",2007,1,15,"Laundry",2239
"2916",2007,1,16,"Laundry",644
"2917",2007,1,17,"Laundry",5737
"2918",2007,1,18,"Laundry",336
"2919",2007,1,19,"Laundry",330
"2920",2007,1,20,"Laundry",5222
"2921",2007,1,21,"Laundry",5567
"2922",2007,1,22,"Laundry",2983
"2923",2007,1,23,"Laundry",1064
"2924",2007,1,24,"Laundry",2480
"2925",2007,1,25,"Laundry",262
"2926",2007,1,26,"Laundry",261
"2927",2007,1,27,"Laundry",3896
"2928",2007,1,28,"Laundry",3997
"2929",2007,1,29,"Laundry",294
"2930",2007,1,30,"Laundry",1424
"2931",2007,1,31,"Laundry",5950
"2932",2007,2,1,"Laundry",386
"2933",2007,2,2,"Laundry",356
"2934",2007,2,3,"Laundry",4573
"2935",2007,2,4,"Laundry",4597
"2936",2007,2,5,"Laundry",2564
"2937",2007,2,6,"Laundry",405
"2938",2007,2,7,"Laundry",3513
"2939",2007,2,8,"Laundry",366
"2940",2007,2,9,"Laundry",3045
"2941",2007,2,10,"Laundry",2831
"2942",2007,2,11,"Laundry",4765
"2943",2007,2,12,"Laundry",399
"2944",2007,2,13,"Laundry",2828
"2945",2007,2,14,"Laundry",3793
"2946",2007,2,15,"Laundry",2363
"2947",2007,2,16,"Laundry",859
"2948",2007,2,17,"Laundry",2226
"2949",2007,2,18,"Laundry",8003
"2950",2007,2,19,"Laundry",2900
"2951",2007,2,20,"Laundry",5191
"2952",2007,2,21,"Laundry",2332
"2953",2007,2,22,"Laundry",4129
"2954",2007,2,23,"Laundry",503
"2955",2007,2,24,"Laundry",363
"2956",2007,2,25,"Laundry",329
"2957",2007,2,26,"Laundry",331
"2958",2007,2,27,"Laundry",314
"2959",2007,2,28,"Laundry",340
"2960",2007,3,1,"Laundry",316
"2961",2007,3,2,"Laundry",340
"2962",2007,3,3,"Laundry",347
"2963",2007,3,4,"Laundry",8711
"2964",2007,3,5,"Laundry",12109
"2965",2007,3,6,"Laundry",1740
"2966",2007,3,7,"Laundry",4761
"2967",2007,3,8,"Laundry",3385
"2968",2007,3,9,"Laundry",345
"2969",2007,3,10,"Laundry",5422
"2970",2007,3,11,"Laundry",3420
"2971",2007,3,12,"Laundry",2841
"2972",2007,3,13,"Laundry",3859
"2973",2007,3,14,"Laundry",480
"2974",2007,3,15,"Laundry",3263
"2975",2007,3,16,"Laundry",4604
"2976",2007,3,17,"Laundry",359
"2977",2007,3,18,"Laundry",7369
"2978",2007,3,19,"Laundry",2686
"2979",2007,3,20,"Laundry",2837
"2980",2007,3,21,"Laundry",4133
"2981",2007,3,22,"Laundry",736
"2982",2007,3,23,"Laundry",777
"2983",2007,3,24,"Laundry",5797
"2984",2007,3,25,"Laundry",3600
"2985",2007,3,26,"Laundry",344
"2986",2007,3,27,"Laundry",3019
"2987",2007,3,28,"Laundry",8527
"2988",2007,3,29,"Laundry",460
"2989",2007,3,30,"Laundry",468
"2990",2007,3,31,"Laundry",7707
"2991",2007,4,1,"Laundry",5401
"2992",2007,4,2,"Laundry",970
"2993",2007,4,3,"Laundry",1042
"2994",2007,4,4,"Laundry",420
"2995",2007,4,5,"Laundry",4277
"2996",2007,4,6,"Laundry",5466
"2997",2007,4,7,"Laundry",3111
"2998",2007,4,8,"Laundry",485
"2999",2007,4,9,"Laundry",514
"3000",2007,4,10,"Laundry",742
"3001",2007,4,11,"Laundry",1112
"3002",2007,4,12,"Laundry",541
"3003",2007,4,13,"Laundry",558
"3004",2007,4,14,"Laundry",578
"3005",2007,4,15,"Laundry",1026
"3006",2007,4,16,"Laundry",1305
